gt,pred,score
ship,plane,0.536345
ship,ship,0.943108
bird,frog,0.261695
truck,truck,0.623603
car,car,0.934203
bird,frog,0.478971
frog,dog,0.419556
plane,plane,0.649755
dog,horse,0.572908
plane,truck,0.546475
horse,horse,0.857916
horse,bird,0.726799
horse,horse,0.495102
truck,truck,0.950423
deer,deer,0.72531
dog,dog,0.550137
plane,plane,0.971514
bird,plane,0.46959
cat,cat,0.929756
dog,cat,0.585466
dog,plane,0.235889
ship,truck,0.461643
truck,truck,0.885512
car,car,0.74626
bird,plane,0.386593
horse,horse,0.802621
car,car,0.681216
cat,cat,0.338967
deer,cat,0.570394
frog,frog,0.919473
truck,truck,0.797139
car,car,0.984508
plane,horse,0.6297
horse,truck,0.639589
car,car,0.539523
truck,truck,0.745225
dog,cat,0.348463
ship,ship,0.901606
car,plane,0.317887
truck,truck,0.799554
truck,truck,0.747057
horse,dog,0.347409
truck,truck,0.911104
ship,ship,0.978098
cat,cat,0.781414
plane,plane,0.351408
bird,bird,0.969131
frog,frog,0.996896
plane,ship,0.572033
bird,cat,0.523566
bird,bird,0.540384
deer,deer,0.918652
plane,plane,0.970032
ship,ship,0.961671
deer,horse,0.246329
ship,ship,0.867439
car,car,0.978151
bird,horse,0.760007
horse,horse,0.98501
bird,deer,0.325863
horse,deer,0.383987
truck,truck,0.857696
dog,cat,0.429935
bird,bird,0.48351
bird,plane,0.502664
truck,truck,0.889944
bird,horse,0.627812
frog,horse,0.608671
dog,cat,0.537143
horse,horse,0.624833
bird,deer,0.454715
dog,dog,0.784051
frog,frog,0.9286
dog,truck,0.40516
car,ship,0.507411
ship,cat,0.444628
bird,dog,0.31626
frog,truck,0.519704
ship,ship,0.99985
frog,frog,0.994508
cat,cat,0.604173
plane,plane,0.965192
ship,ship,0.599457
plane,plane,0.848786
plane,bird,0.817404
truck,car,0.845348
truck,truck,0.290832
frog,dog,0.299609
ship,ship,0.555108
plane,ship,0.94207
frog,deer,0.539552
frog,frog,0.965251
plane,plane,0.998497
horse,horse,0.955217
truck,truck,0.99591
ship,ship,0.923237
plane,plane,0.908791
dog,horse,0.640252
plane,plane,0.997664
truck,truck,0.597267
frog,frog,0.937181
plane,plane,0.999236
deer,deer,0.468626
horse,horse,0.998554
car,car,0.77728
horse,dog,0.331224
ship,ship,0.499754
ship,ship,0.896366
bird,bird,0.665436
cat,cat,0.385227
truck,truck,0.949776
frog,deer,0.414954
dog,horse,0.466346
dog,ship,0.499644
cat,dog,0.697171
car,car,0.990909
dog,dog,0.654172
cat,horse,0.305528
plane,plane,0.938536
bird,cat,0.516614
dog,cat,0.349005
bird,bird,0.749305
horse,horse,0.849382
cat,deer,0.406107
ship,ship,0.778044
deer,deer,0.831464
deer,deer,0.481152
frog,frog,0.914701
car,car,0.926885
truck,truck,0.563531
deer,deer,0.34874
car,car,0.967881
horse,horse,0.999507
plane,plane,0.932696
car,truck,0.399462
deer,plane,0.404263
cat,cat,0.702822
plane,plane,0.976715
bird,deer,0.493348
truck,truck,0.988088
deer,deer,0.802389
dog,dog,0.736393
plane,plane,0.909552
cat,cat,0.503687
deer,cat,0.372144
horse,horse,0.769877
bird,plane,0.747564
cat,cat,0.518167
plane,plane,0.999522
car,plane,0.334824
cat,deer,0.465174
horse,deer,0.469175
truck,truck,0.861577
truck,truck,0.732177
plane,plane,0.940034
horse,horse,0.964366
dog,dog,0.38017
frog,dog,0.367411
horse,horse,0.938776
car,car,0.929706
bird,horse,0.574635
bird,dog,0.59305
horse,horse,0.990578
deer,cat,0.323623
frog,frog,0.64484
ship,ship,0.997721
deer,frog,0.829403
truck,truck,0.984893
ship,ship,0.956356
deer,horse,0.455041
truck,truck,0.799115
bird,plane,0.420454
cat,cat,0.732461
deer,plane,0.81777
plane,plane,0.999474
bird,bird,0.355139
dog,cat,0.762423
frog,frog,0.940113
plane,frog,0.360568
dog,horse,0.586301
cat,ship,0.31821
dog,dog,0.715837
ship,ship,0.999619
cat,dog,0.704168
horse,deer,0.789596
deer,deer,0.547992
truck,ship,0.491261
dog,dog,0.762001
frog,frog,0.678801
cat,horse,0.671528
ship,ship,0.950531
frog,frog,0.691316
truck,car,0.825389
ship,ship,0.51778
dog,dog,0.3304
dog,cat,0.371016
ship,ship,0.963113
cat,frog,0.396665
dog,horse,0.420628
truck,truck,0.772591
plane,plane,0.366187
deer,deer,0.588526
bird,bird,0.621584
plane,plane,0.837922
dog,deer,0.386799
truck,truck,0.840949
truck,truck,0.465455
cat,cat,0.75119
ship,ship,0.980905
plane,plane,0.470939
frog,frog,0.973241
plane,plane,0.995102
bird,cat,0.455751
cat,plane,0.608459
horse,horse,0.619558
plane,ship,0.77
plane,deer,0.493023
frog,frog,0.786859
truck,car,0.385554
car,car,0.65763
dog,dog,0.45554
bird,plane,0.760944
bird,deer,0.866179
horse,deer,0.701537
truck,truck,0.607069
cat,cat,0.498879
truck,car,0.954946
cat,dog,0.65836
dog,dog,0.757675
bird,plane,0.418146
bird,truck,0.84005
bird,bird,0.382752
ship,ship,0.992121
ship,ship,0.903346
dog,deer,0.449581
plane,plane,0.973378
plane,plane,0.998391
horse,horse,0.999795
plane,plane,0.821126
cat,ship,0.312696
car,car,0.984242
frog,deer,0.505974
dog,deer,0.662934
plane,plane,0.819072
truck,truck,0.966145
bird,bird,0.516888
frog,cat,0.771902
horse,horse,0.586895
deer,deer,0.485918
bird,plane,0.765771
plane,car,0.673564
plane,plane,0.531267
dog,horse,0.671756
cat,bird,0.461181
cat,cat,0.769259
bird,bird,0.581455
frog,deer,0.449371
deer,deer,0.288518
bird,bird,0.491073
horse,cat,0.384901
ship,ship,0.842105
plane,truck,0.340148
car,car,0.397978
plane,plane,0.959307
car,car,0.981197
cat,cat,0.494687
frog,frog,0.775274
deer,deer,0.285897
ship,ship,0.990181
plane,plane,0.889885
frog,frog,0.896264
plane,plane,0.357521
truck,truck,0.929982
car,car,0.929479
frog,frog,0.469831
bird,cat,0.321719
car,car,0.983446
plane,bird,0.279779
car,plane,0.620198
cat,cat,0.43942
plane,plane,0.748628
cat,plane,0.490987
horse,horse,0.94998
truck,truck,0.656056
truck,horse,0.420068
cat,cat,0.388643
horse,horse,0.999939
dog,dog,0.613734
horse,horse,0.983613
car,car,0.971575
frog,frog,0.962055
frog,frog,0.979187
car,truck,0.800044
car,ship,0.582561
car,car,0.796861
deer,deer,0.538092
deer,deer,0.431747
bird,deer,0.47796
car,car,0.960655
horse,deer,0.388339
plane,plane,0.668978
car,plane,0.419254
bird,plane,0.589564
car,ship,0.327636
car,car,0.728785
cat,cat,0.479274
bird,bird,0.337097
frog,frog,0.638371
truck,truck,0.991085
car,ship,0.871858
cat,cat,0.759642
bird,dog,0.470563
plane,plane,0.461135
ship,plane,0.920906
horse,cat,0.357792
cat,dog,0.766864
deer,deer,0.608074
frog,bird,0.524877
deer,horse,0.764246
frog,frog,0.430227
truck,truck,0.834421
deer,deer,0.783601
ship,frog,0.652067
truck,cat,0.394082
cat,dog,0.415481
plane,plane,0.910071
dog,dog,0.628905
horse,deer,0.496513
bird,dog,0.500052
plane,plane,0.570109
bird,plane,0.735241
truck,truck,0.407661
truck,truck,0.32251
cat,dog,0.371111
ship,ship,0.956932
horse,horse,0.67054
car,car,0.99056
car,car,0.948032
bird,cat,0.313873
bird,dog,0.344343
bird,bird,0.580263
dog,bird,0.640515
truck,car,0.982695
car,car,0.447201
bird,bird,0.982146
frog,frog,0.509756
car,car,0.906227
bird,cat,0.7363
car,car,0.978119
ship,ship,0.988076
truck,truck,0.954529
bird,bird,0.906217
cat,plane,0.203624
car,car,0.856052
truck,car,0.822395
truck,truck,0.995271
deer,dog,0.647769
deer,deer,0.99778
dog,cat,0.406113
dog,plane,0.288936
plane,plane,0.966059
cat,frog,0.694031
cat,cat,0.427591
horse,horse,0.993465
car,plane,0.693311
horse,horse,0.994349
horse,horse,0.831542
truck,cat,0.298183
ship,ship,0.986748
frog,frog,0.245036
cat,cat,0.420798
dog,dog,0.691762
dog,cat,0.28487
car,car,0.968405
frog,frog,0.401917
bird,bird,0.222059
horse,cat,0.279813
ship,ship,0.961409
deer,ship,0.291253
cat,cat,0.626621
cat,dog,0.403715
dog,dog,0.288399
truck,horse,0.535429
frog,ship,0.974074
ship,ship,0.523871
dog,cat,0.341681
car,truck,0.539113
plane,plane,0.912814
frog,frog,0.938788
horse,dog,0.511678
plane,plane,0.899766
truck,truck,0.978231
frog,frog,0.99656
bird,bird,0.521216
plane,plane,0.924598
ship,ship,0.85015
horse,horse,0.987052
car,truck,0.651222
bird,plane,0.716382
frog,frog,0.781672
truck,truck,0.784925
car,ship,0.455651
frog,frog,0.498331
deer,cat,0.488873
horse,horse,0.592156
car,car,0.766652
truck,deer,0.711684
plane,frog,0.604442
plane,plane,0.981306
dog,bird,0.346113
bird,bird,0.912921
ship,deer,0.688754
cat,cat,0.44794
ship,ship,0.596563
bird,deer,0.452498
ship,plane,0.965539
deer,deer,0.381
plane,plane,0.998314
ship,ship,0.988027
cat,cat,0.709879
frog,dog,0.538066
car,car,0.765012
bird,horse,0.485957
cat,cat,0.666516
plane,plane,0.939192
dog,dog,0.651083
plane,ship,0.408353
deer,deer,0.493737
car,car,0.569115
horse,horse,0.756339
bird,bird,0.906398
plane,plane,0.967062
car,car,0.938226
cat,dog,0.465002
truck,truck,0.939767
car,horse,0.273764
frog,frog,0.495731
car,car,0.991959
frog,frog,0.985311
car,car,0.986883
bird,bird,0.411873
ship,horse,0.339758
horse,horse,0.999903
plane,plane,0.904838
truck,truck,0.427299
dog,dog,0.498274
ship,plane,0.481729
plane,ship,0.89319
plane,plane,0.588277
car,car,0.985247
horse,cat,0.40996
truck,car,0.415732
horse,horse,0.870312
car,car,0.985649
truck,truck,0.735179
bird,bird,0.779674
car,car,0.551363
truck,car,0.888337
deer,horse,0.790244
cat,cat,0.887921
frog,frog,0.92008
plane,plane,0.971009
bird,deer,0.514208
plane,ship,0.734494
plane,plane,0.576604
truck,truck,0.713466
truck,plane,0.752189
ship,ship,0.82979
truck,truck,0.706753
deer,deer,0.725357
dog,dog,0.688589
deer,dog,0.348963
cat,cat,0.566538
plane,ship,0.920397
horse,horse,0.909993
ship,ship,0.872672
horse,horse,0.999836
cat,dog,0.383828
horse,cat,0.701814
dog,cat,0.516212
deer,deer,0.415518
frog,cat,0.437598
dog,dog,0.438139
truck,deer,0.311085
dog,dog,0.620231
bird,bird,0.734877
deer,truck,0.246839
bird,dog,0.554032
horse,horse,0.973898
truck,truck,0.999985
frog,frog,0.290826
horse,horse,0.807561
deer,deer,0.69771
horse,deer,0.594089
car,car,0.960843
bird,bird,0.423836
cat,cat,0.691881
car,car,0.870192
car,truck,0.924373
cat,cat,0.675769
frog,bird,0.859867
ship,ship,0.403669
cat,truck,0.517824
horse,horse,0.633631
horse,horse,0.480728
plane,plane,0.338126
ship,ship,0.93601
car,car,0.973023
dog,dog,0.757845
bird,frog,0.643482
dog,frog,0.390049
dog,dog,0.518671
cat,horse,0.465502
frog,frog,0.902811
cat,cat,0.461865
dog,bird,0.588881
truck,truck,0.998742
ship,ship,0.520436
deer,deer,0.936573
frog,bird,0.397547
ship,truck,0.825524
plane,plane,0.976114
deer,horse,0.713029
car,ship,0.771143
horse,deer,0.548382
ship,car,0.911858
deer,car,0.570914
truck,car,0.45743
horse,deer,0.35462
bird,deer,0.429409
frog,cat,0.439434
cat,cat,0.503373
ship,ship,0.96116
ship,plane,0.385397
frog,cat,0.313194
horse,cat,0.708163
cat,bird,0.428954
ship,plane,0.771809
car,car,0.626959
car,truck,0.557476
dog,bird,0.322569
cat,cat,0.369778
horse,deer,0.636003
truck,truck,0.509505
truck,truck,0.990139
truck,truck,0.252825
ship,ship,0.918192
dog,dog,0.847781
truck,truck,0.796287
truck,truck,0.998494
frog,frog,0.999685
ship,ship,0.580565
ship,ship,0.949635
deer,deer,0.386538
ship,horse,0.292427
car,car,0.998235
plane,plane,0.474761
car,car,0.998021
ship,ship,0.945086
ship,ship,0.98634
frog,frog,0.912613
dog,horse,0.724783
truck,truck,0.439203
plane,plane,0.955638
frog,frog,0.941741
car,truck,0.395179
bird,dog,0.704278
frog,frog,0.349702
frog,frog,0.696185
cat,dog,0.554091
dog,dog,0.443028
frog,frog,0.291495
dog,cat,0.64521
dog,dog,0.537092
cat,cat,0.732054
cat,cat,0.520717
frog,deer,0.525435
ship,plane,0.338109
truck,truck,0.421808
deer,deer,0.944043
deer,deer,0.903891
cat,cat,0.584985
ship,ship,0.442833
cat,cat,0.590217
frog,frog,0.784377
plane,plane,0.769765
ship,ship,0.713654
dog,dog,0.493818
horse,horse,0.907167
ship,plane,0.626412
deer,dog,0.272975
frog,bird,0.755052
dog,cat,0.568032
cat,dog,0.651804
car,car,0.974787
ship,ship,0.998513
cat,truck,0.926253
plane,ship,0.527441
deer,deer,0.630448
deer,deer,0.520067
cat,cat,0.443589
cat,cat,0.375429
dog,deer,0.531213
cat,dog,0.644914
cat,frog,0.611634
bird,bird,0.961527
horse,horse,0.746433
horse,horse,0.998587
ship,ship,0.762429
bird,cat,0.444701
plane,plane,0.998892
dog,dog,0.419355
dog,frog,0.312609
frog,frog,0.942829
car,car,0.987465
car,car,0.928882
cat,deer,0.338302
truck,truck,0.998275
truck,car,0.510994
cat,cat,0.484943
frog,cat,0.260854
horse,horse,0.99206
car,ship,0.904359
ship,ship,0.984109
cat,cat,0.271848
truck,plane,0.618902
ship,deer,0.700997
horse,horse,0.690423
ship,ship,0.902897
ship,cat,0.421253
plane,plane,0.983932
cat,cat,0.748468
bird,dog,0.892431
deer,dog,0.557174
ship,car,0.602351
horse,horse,1.0
dog,ship,0.380919
horse,horse,0.973678
car,car,0.84287
ship,ship,0.964443
horse,horse,0.997442
cat,plane,0.811061
dog,dog,0.350328
deer,deer,0.942179
deer,deer,0.804162
cat,dog,0.771772
ship,ship,0.93671
frog,frog,0.994082
car,plane,0.573197
car,car,0.423147
frog,bird,0.561269
cat,cat,0.521031
bird,bird,0.481266
bird,bird,0.90382
ship,ship,0.939413
truck,truck,0.927578
ship,ship,0.669527
cat,cat,0.868563
cat,horse,0.245626
ship,ship,0.678087
car,car,0.915128
car,deer,0.493088
plane,plane,0.880064
dog,dog,0.610749
bird,bird,0.827859
plane,plane,0.581271
dog,ship,0.876647
plane,plane,0.742256
dog,deer,0.455182
ship,plane,0.457201
frog,frog,0.444601
cat,cat,0.536994
truck,car,0.52756
frog,frog,0.736319
frog,frog,0.456683
cat,horse,0.709886
truck,ship,0.498077
deer,horse,0.632805
ship,ship,0.50592
cat,cat,0.64168
deer,plane,0.456052
cat,dog,0.573112
car,car,0.958137
car,car,0.683744
bird,bird,0.780924
truck,truck,0.511209
horse,cat,0.455047
ship,ship,0.996838
dog,dog,0.988051
dog,horse,0.682004
ship,plane,0.385292
frog,horse,0.390429
truck,truck,0.707779
plane,deer,0.438816
ship,ship,0.999376
cat,plane,0.851727
dog,cat,0.798823
car,car,0.839316
cat,truck,0.457293
cat,cat,0.588024
dog,horse,0.318357
dog,dog,0.399885
cat,cat,0.406795
ship,horse,0.31423
car,ship,0.553668
deer,deer,0.64694
frog,bird,0.328111
deer,deer,0.987961
bird,dog,0.464669
deer,deer,0.676621
cat,cat,0.672623
ship,ship,0.422338
truck,car,0.811838
frog,frog,0.41929
frog,cat,0.463538
frog,deer,0.457171
dog,dog,0.736124
dog,cat,0.436681
bird,horse,0.277935
horse,cat,0.350846
horse,horse,0.455965
deer,bird,0.34204
deer,deer,0.378176
truck,truck,0.351269
cat,dog,0.592371
ship,bird,0.336579
cat,horse,0.321851
horse,horse,0.618605
horse,horse,0.618426
ship,ship,0.915491
dog,dog,0.982464
cat,bird,0.412726
truck,truck,0.861134
car,bird,0.516769
frog,frog,0.677184
horse,cat,0.765351
cat,dog,0.554726
cat,cat,0.491548
cat,bird,0.662778
ship,ship,0.993859
dog,dog,0.495681
frog,cat,0.240256
car,car,0.532094
cat,cat,0.668794
horse,horse,0.945661
truck,horse,0.859456
frog,cat,0.457814
car,car,0.925446
frog,frog,0.605676
deer,deer,0.712325
truck,truck,0.724666
plane,bird,0.840249
dog,bird,0.340576
horse,horse,0.997966
deer,deer,0.421522
truck,truck,0.997733
car,car,0.997496
plane,deer,0.236646
plane,plane,0.952281
bird,bird,0.650776
horse,horse,0.943023
ship,ship,0.802397
cat,horse,0.304771
bird,dog,0.357593
horse,deer,0.380902
frog,frog,0.982241
car,car,0.910074
frog,deer,0.661932
frog,frog,0.98793
deer,deer,0.952864
deer,frog,0.950202
bird,bird,0.951348
car,cat,0.287547
ship,ship,0.670838
deer,deer,0.769082
deer,deer,0.588954
horse,horse,0.891003
ship,ship,0.989661
dog,dog,0.482727
ship,ship,0.999561
truck,truck,0.470219
deer,deer,0.438837
cat,cat,0.621201
bird,deer,0.754661
bird,truck,0.333767
truck,ship,0.322921
cat,cat,0.279043
plane,ship,0.783564
car,car,0.982574
car,car,0.320841
car,car,0.686462
car,car,0.715908
frog,frog,0.481597
ship,ship,0.942652
horse,horse,0.70523
car,plane,0.282662
cat,cat,0.698597
plane,plane,0.460578
deer,deer,0.623798
dog,cat,0.528635
plane,plane,0.628849
cat,dog,0.538835
plane,plane,0.841449
frog,frog,0.461976
bird,bird,0.425099
plane,plane,0.277262
truck,truck,0.745307
ship,ship,0.96174
frog,cat,0.734666
ship,ship,0.94057
dog,dog,0.493129
ship,ship,0.95014
bird,bird,0.40693
truck,ship,0.856107
frog,frog,0.736528
plane,plane,0.997447
frog,cat,0.394983
car,car,0.709483
ship,ship,0.995608
horse,deer,0.312847
cat,cat,0.30045
bird,cat,0.781023
bird,ship,0.575525
frog,frog,0.974463
dog,bird,0.583394
frog,deer,0.556176
truck,truck,0.993636
bird,bird,0.820138
dog,dog,0.691376
deer,deer,0.878641
truck,truck,0.829404
ship,ship,0.980196
dog,cat,0.425027
cat,cat,0.505847
truck,truck,0.959956
cat,cat,0.271434
dog,dog,0.630522
horse,deer,0.527575
car,car,0.770964
ship,ship,0.692743
dog,cat,0.595821
ship,ship,0.993414
frog,frog,0.925063
bird,deer,0.69717
dog,cat,0.461055
car,ship,0.563719
cat,bird,0.700241
plane,plane,0.628202
deer,cat,0.398341
car,deer,0.375642
truck,cat,0.315939
dog,deer,0.309835
deer,deer,0.309401
truck,car,0.92675
bird,bird,0.315848
car,car,0.99946
deer,horse,0.916417
bird,cat,0.350754
dog,dog,0.851404
truck,truck,0.982257
ship,ship,0.959407
horse,horse,0.541583
bird,cat,0.524151
car,horse,0.439868
frog,cat,0.488657
truck,car,0.674397
horse,dog,0.380775
cat,cat,0.688797
frog,frog,0.569853
dog,dog,0.31742
ship,ship,0.996555
plane,ship,0.988937
bird,bird,0.503388
bird,plane,0.24609
deer,deer,0.946317
truck,frog,0.428196
plane,deer,0.745555
dog,dog,0.680453
dog,cat,0.718648
deer,horse,0.46319
bird,bird,0.434873
cat,cat,0.388468
car,car,0.934811
plane,plane,0.922981
cat,car,0.631545
plane,plane,0.998757
deer,deer,0.842817
deer,bird,0.358172
truck,horse,0.972424
car,car,0.721424
cat,cat,0.623165
cat,dog,0.246254
plane,truck,0.53623
bird,bird,0.867026
car,car,0.180089
car,car,0.95321
plane,plane,0.545276
deer,horse,0.365192
car,car,0.827293
truck,truck,0.920508
deer,deer,0.874186
ship,ship,0.881716
car,car,0.873424
car,car,0.583
car,car,0.981724
dog,bird,0.502947
truck,truck,0.777499
ship,plane,0.477139
car,car,0.485265
frog,car,0.33516
horse,horse,0.999489
bird,bird,0.693317
truck,truck,0.616719
truck,car,0.509523
horse,horse,0.684579
ship,ship,0.972222
ship,deer,0.847464
car,car,0.903454
truck,ship,0.401779
horse,horse,0.942296
ship,ship,0.791035
truck,ship,0.570387
car,car,0.999708
frog,frog,0.752102
frog,frog,0.426605
cat,cat,0.307963
cat,horse,0.568017
car,car,0.262759
cat,cat,0.534976
plane,plane,0.430434
ship,car,0.371659
ship,ship,0.936268
cat,plane,0.312758
frog,frog,0.621673
frog,frog,0.87663
horse,horse,0.953751
car,car,0.795933
plane,plane,0.9996
horse,dog,0.378871
frog,frog,0.574411
deer,deer,0.925029
ship,car,0.888327
bird,frog,0.696726
plane,plane,0.914451
frog,frog,0.620843
frog,cat,0.659905
ship,bird,0.346741
frog,frog,0.585784
cat,dog,0.457259
car,truck,0.729148
car,car,0.721581
ship,ship,0.723449
frog,truck,0.665974
horse,deer,0.394405
plane,plane,0.600089
dog,dog,0.916424
deer,dog,0.285727
cat,cat,0.58496
bird,bird,0.648756
car,ship,0.469244
horse,horse,0.873698
ship,ship,0.969791
bird,horse,0.384949
plane,horse,0.328985
car,car,0.851863
horse,horse,0.924197
deer,deer,0.305031
ship,ship,0.954624
horse,horse,0.999934
frog,frog,0.947154
frog,frog,0.617475
horse,horse,0.835864
plane,ship,0.594365
frog,deer,0.387495
deer,deer,0.909668
truck,truck,0.949226
bird,horse,0.774047
cat,frog,0.390236
bird,dog,0.586465
car,truck,0.675546
cat,cat,0.559063
ship,ship,0.666357
frog,frog,0.959022
ship,ship,0.911338
car,car,0.664349
truck,truck,0.798182
frog,deer,0.386891
horse,horse,0.999266
frog,frog,0.611537
dog,dog,0.411852
plane,plane,0.951062
frog,frog,0.502655
plane,plane,0.604672
car,car,0.499028
cat,cat,0.567848
car,plane,0.35217
car,car,0.944757
dog,bird,0.413733
cat,cat,0.676677
deer,dog,0.554333
cat,cat,0.486891
cat,dog,0.440714
ship,ship,0.903537
car,car,0.632642
frog,cat,0.624081
frog,frog,0.694577
car,frog,0.419696
ship,ship,0.988087
ship,ship,0.684933
frog,frog,0.878398
bird,deer,0.259165
horse,horse,0.924084
deer,deer,0.868103
frog,cat,0.507397
ship,ship,0.996076
truck,truck,0.880211
cat,cat,0.649764
cat,deer,0.578568
dog,cat,0.593397
dog,horse,0.978615
cat,deer,0.331965
car,car,0.99079
deer,deer,0.879247
car,car,0.994207
truck,cat,0.357992
dog,dog,0.682242
car,cat,0.7534
horse,horse,0.997169
horse,cat,0.438818
horse,cat,0.577983
dog,dog,0.538683
bird,cat,0.411403
cat,ship,0.564924
cat,bird,0.689746
frog,cat,0.274497
frog,frog,0.63356
frog,frog,0.354528
deer,ship,0.643764
plane,plane,0.975573
horse,deer,0.980009
car,car,0.993554
horse,horse,0.938061
cat,frog,0.910808
plane,plane,0.996196
ship,truck,0.422448
car,car,0.583748
bird,dog,0.368832
deer,deer,0.770826
car,car,0.978169
bird,frog,0.556777
bird,dog,0.622903
deer,bird,0.367145
truck,truck,0.618513
ship,ship,0.569471
bird,bird,0.572589
ship,ship,0.989352
horse,horse,0.962686
frog,frog,0.369466
cat,cat,0.552399
deer,deer,0.648694
horse,horse,0.786187
bird,bird,0.454906
cat,cat,0.623272
car,car,0.945223
dog,dog,0.446409
cat,cat,0.340563
plane,plane,0.924328
deer,deer,0.636602
cat,truck,0.223871
deer,deer,0.686304
truck,frog,0.366426
deer,cat,0.360242
horse,cat,0.361486
truck,truck,0.957574
car,car,0.506877
horse,horse,0.997507
ship,plane,0.901624
cat,dog,0.682148
car,ship,0.345316
ship,ship,0.98536
cat,bird,0.295029
bird,bird,0.338879
dog,deer,0.873555
horse,horse,0.978263
bird,dog,0.463563
horse,truck,0.828897
truck,truck,0.895971
frog,bird,0.567689
ship,ship,0.884677
frog,bird,0.486873
ship,ship,0.971254
frog,plane,0.281621
dog,dog,0.355524
truck,truck,0.99683
plane,ship,0.762258
deer,deer,0.412642
ship,ship,0.863232
dog,dog,0.820349
frog,deer,0.784095
deer,cat,0.29478
cat,cat,0.633337
ship,ship,0.94315
plane,ship,0.869682
deer,deer,0.384981
ship,ship,0.834556
frog,frog,0.642435
horse,deer,0.84371
bird,bird,0.910914
horse,deer,0.828306
car,car,0.781401
horse,horse,0.934964
deer,deer,0.69453
car,car,0.891639
bird,ship,0.288349
deer,deer,0.365268
bird,bird,0.293107
bird,bird,0.752342
ship,ship,0.905806
horse,horse,0.996796
bird,bird,0.312133
bird,plane,0.883172
frog,deer,0.63705
horse,horse,0.749807
dog,horse,0.486807
frog,frog,0.471394
ship,ship,0.935804
truck,truck,0.809425
truck,ship,0.494377
frog,cat,0.537463
dog,dog,0.440033
bird,deer,0.67851
truck,truck,0.625558
ship,car,0.666474
horse,horse,0.990558
bird,bird,0.371283
cat,cat,0.479946
cat,cat,0.513973
horse,horse,0.832509
deer,deer,0.968093
cat,plane,0.309764
bird,truck,0.380444
car,plane,0.667297
truck,truck,0.582894
plane,ship,0.873191
car,car,0.99757
dog,dog,0.778941
cat,cat,0.435921
bird,bird,0.982682
frog,deer,0.466801
dog,dog,0.485251
truck,truck,0.941474
car,plane,0.712627
dog,dog,0.53264
deer,horse,0.654081
cat,frog,0.603894
frog,cat,0.645423
bird,bird,0.866889
ship,frog,0.435736
truck,horse,0.507637
horse,horse,0.97293
ship,ship,0.887902
plane,plane,0.704089
ship,ship,0.887911
truck,truck,0.954574
car,car,0.855058
bird,cat,0.434656
dog,dog,0.708054
horse,horse,0.42293
bird,bird,0.88499
plane,plane,0.995094
frog,cat,0.446918
frog,frog,0.964393
car,car,0.975754
frog,deer,0.318769
cat,deer,0.536216
car,plane,0.526152
dog,dog,0.372112
plane,plane,0.980493
cat,bird,0.285216
horse,dog,0.270144
deer,deer,0.874887
frog,cat,0.277026
dog,dog,0.951449
frog,dog,0.600661
deer,deer,0.85003
ship,ship,0.943791
cat,cat,0.358099
deer,deer,0.691237
dog,cat,0.510335
dog,dog,0.94115
plane,horse,0.423363
frog,frog,0.339025
frog,frog,0.789724
horse,horse,0.996272
dog,dog,0.663955
plane,plane,0.99157
truck,ship,0.500881
truck,truck,0.498428
frog,frog,0.886382
car,plane,0.485648
plane,plane,0.91701
deer,plane,0.294329
frog,frog,0.984874
cat,horse,0.35445
frog,horse,0.273782
truck,truck,0.980275
cat,bird,0.440986
frog,frog,0.986723
frog,frog,0.876017
ship,dog,0.357811
bird,deer,0.417355
car,truck,0.371279
plane,plane,0.995978
car,truck,0.560941
truck,truck,0.978763
cat,bird,0.361113
horse,dog,0.375123
deer,horse,0.406154
cat,cat,0.718693
plane,plane,0.987082
bird,plane,0.479941
horse,horse,0.834985
frog,cat,0.386289
deer,horse,0.802143
cat,cat,0.377722
plane,ship,0.716692
ship,ship,0.97805
bird,deer,0.538573
plane,deer,0.288765
plane,plane,0.998457
truck,truck,0.990469
frog,frog,0.807188
frog,horse,0.341358
frog,frog,0.344372
ship,ship,0.654613
horse,horse,0.987049
deer,deer,0.755893
car,car,0.393311
ship,ship,0.962317
car,car,0.846344
bird,dog,0.345936
bird,plane,0.323385
deer,deer,0.829386
ship,frog,0.447575
dog,dog,0.444447
bird,bird,0.961371
frog,frog,0.96342
dog,deer,0.834995
cat,cat,0.271781
truck,truck,0.738422
car,truck,0.734269
plane,plane,0.771833
horse,horse,0.78731
bird,bird,0.327554
deer,ship,0.633962
deer,deer,0.458311
plane,plane,0.842955
plane,car,0.420276
frog,deer,0.330621
bird,deer,0.751554
bird,bird,0.962104
deer,truck,0.336145
plane,ship,0.711324
dog,deer,0.353192
truck,truck,0.954976
horse,horse,0.683632
car,car,0.980034
ship,ship,0.99653
deer,dog,0.31545
dog,dog,0.54747
dog,dog,0.564999
truck,truck,0.8932
ship,horse,0.277379
dog,dog,0.953964
horse,dog,0.469924
ship,ship,0.923833
plane,truck,0.571635
truck,truck,0.929094
ship,ship,0.86277
truck,truck,0.976331
car,car,0.925577
frog,frog,0.681703
cat,cat,0.705969
ship,car,0.500393
plane,horse,0.337183
cat,cat,0.716717
deer,horse,0.753559
deer,deer,0.636361
ship,ship,0.991544
deer,deer,0.793046
ship,ship,0.99072
truck,car,0.822205
ship,ship,0.663753
frog,frog,0.483975
plane,plane,0.81417
plane,plane,0.900546
