gt,pred,score
ChestTube,ChestTube,0.3304
ChestTube,CheckVitals,0.371016
Bagging,Bagging,0.963113
CheckVitals,WrapWound,0.396665
ChestTube,PlaceIV,0.420628
Tourniquet,Tourniquet,0.772591
BloodPressureCuff,BloodPressureCuff,0.366187
OralAirway,OralAirway,0.588526
Intubation,Intubation,0.621584
BloodPressureCuff,BloodPressureCuff,0.837922
ChestTube,OralAirway,0.386799
Tourniquet,Tourniquet,0.840949
Tourniquet,Tourniquet,0.465455
CheckVitals,CheckVitals,0.75119
Bagging,Bagging,0.980905
BloodPressureCuff,BloodPressureCuff,0.470939
WrapWound,WrapWound,0.973241
BloodPressureCuff,BloodPressureCuff,0.995102
Intubation,CheckVitals,0.455751
CheckVitals,BloodPressureCuff,0.608459
PlaceIV,PlaceIV,0.619558
BloodPressureCuff,Bagging,0.77
BloodPressureCuff,OralAirway,0.493023
WrapWound,WrapWound,0.786859
Tourniquet,CPR,0.385554
CPR,CPR,0.65763
ChestTube,ChestTube,0.45554
Intubation,BloodPressureCuff,0.760944
Intubation,OralAirway,0.866179
PlaceIV,OralAirway,0.701537
Tourniquet,Tourniquet,0.607069
CheckVitals,CheckVitals,0.498879
Tourniquet,CPR,0.954946
CheckVitals,ChestTube,0.65836
ChestTube,ChestTube,0.757675
Intubation,BloodPressureCuff,0.418146
Intubation,Tourniquet,0.84005
Intubation,Intubation,0.382752
Bagging,Bagging,0.992121
Bagging,Bagging,0.903346
ChestTube,OralAirway,0.449581
BloodPressureCuff,BloodPressureCuff,0.973378
BloodPressureCuff,BloodPressureCuff,0.998391
PlaceIV,PlaceIV,0.999795
BloodPressureCuff,BloodPressureCuff,0.821126
CheckVitals,Bagging,0.312696
CPR,CPR,0.984242
WrapWound,OralAirway,0.505974
ChestTube,OralAirway,0.662934
BloodPressureCuff,BloodPressureCuff,0.819072
Tourniquet,Tourniquet,0.966145
Intubation,Intubation,0.516888
WrapWound,CheckVitals,0.771902
PlaceIV,PlaceIV,0.586895
OralAirway,OralAirway,0.485918
Intubation,BloodPressureCuff,0.765771
BloodPressureCuff,CPR,0.673564
BloodPressureCuff,BloodPressureCuff,0.531267
ChestTube,PlaceIV,0.671756
CheckVitals,Intubation,0.461181
CheckVitals,CheckVitals,0.769259
Intubation,Intubation,0.581455
WrapWound,OralAirway,0.449371
OralAirway,OralAirway,0.288518
Intubation,Intubation,0.491073
PlaceIV,CheckVitals,0.384901
Bagging,Bagging,0.842105
BloodPressureCuff,Tourniquet,0.340148
CPR,CPR,0.397978
BloodPressureCuff,BloodPressureCuff,0.959307
CPR,CPR,0.981197
CheckVitals,CheckVitals,0.494687
WrapWound,WrapWound,0.775274
OralAirway,OralAirway,0.285897
Bagging,Bagging,0.990181
BloodPressureCuff,BloodPressureCuff,0.889885
WrapWound,WrapWound,0.896264
BloodPressureCuff,BloodPressureCuff,0.357521
Tourniquet,Tourniquet,0.929982
CPR,CPR,0.929479
WrapWound,WrapWound,0.469831
Intubation,CheckVitals,0.321719
CPR,CPR,0.983446
BloodPressureCuff,Intubation,0.279779
CPR,BloodPressureCuff,0.620198
CheckVitals,CheckVitals,0.43942
BloodPressureCuff,BloodPressureCuff,0.748628
CheckVitals,BloodPressureCuff,0.490987
PlaceIV,PlaceIV,0.94998
Tourniquet,Tourniquet,0.656056
Tourniquet,PlaceIV,0.420068
CheckVitals,CheckVitals,0.388643
PlaceIV,PlaceIV,0.999939
ChestTube,ChestTube,0.613734
PlaceIV,PlaceIV,0.983613
CPR,CPR,0.971575
WrapWound,WrapWound,0.962055
WrapWound,WrapWound,0.979187
CPR,Tourniquet,0.800044
CPR,Bagging,0.582561
CPR,CPR,0.796861
OralAirway,OralAirway,0.538092
OralAirway,OralAirway,0.431747
Intubation,OralAirway,0.47796
CPR,CPR,0.960655
PlaceIV,OralAirway,0.388339
BloodPressureCuff,BloodPressureCuff,0.668978
CPR,BloodPressureCuff,0.419254
Intubation,BloodPressureCuff,0.589564
CPR,Bagging,0.327636
CPR,CPR,0.728785
CheckVitals,CheckVitals,0.479274
Intubation,Intubation,0.337097
WrapWound,WrapWound,0.638371
Tourniquet,Tourniquet,0.991085
CPR,Bagging,0.871858
CheckVitals,CheckVitals,0.759642
Intubation,ChestTube,0.470563
BloodPressureCuff,BloodPressureCuff,0.461135
Bagging,BloodPressureCuff,0.920906
PlaceIV,CheckVitals,0.357792
CheckVitals,ChestTube,0.766864
OralAirway,OralAirway,0.608074
WrapWound,Intubation,0.524877
OralAirway,PlaceIV,0.764246
WrapWound,WrapWound,0.430227
Tourniquet,Tourniquet,0.834421
OralAirway,OralAirway,0.783601
Bagging,WrapWound,0.652067
Tourniquet,CheckVitals,0.394082
CheckVitals,ChestTube,0.415481
BloodPressureCuff,BloodPressureCuff,0.910071
ChestTube,ChestTube,0.628905
PlaceIV,OralAirway,0.496513
Intubation,ChestTube,0.500052
BloodPressureCuff,BloodPressureCuff,0.570109
Intubation,BloodPressureCuff,0.735241
Tourniquet,Tourniquet,0.407661
Tourniquet,Tourniquet,0.32251
CheckVitals,ChestTube,0.371111
Bagging,Bagging,0.956932
PlaceIV,PlaceIV,0.67054
CPR,CPR,0.99056
CPR,CPR,0.948032
Intubation,CheckVitals,0.313873
Intubation,ChestTube,0.344343
Intubation,Intubation,0.580263
ChestTube,Intubation,0.640515
Tourniquet,CPR,0.982695
CPR,CPR,0.447201
Intubation,Intubation,0.982146
WrapWound,WrapWound,0.509756
CPR,CPR,0.906227
Intubation,CheckVitals,0.7363
CPR,CPR,0.978119
Bagging,Bagging,0.988076
Tourniquet,Tourniquet,0.954529
Intubation,Intubation,0.906217
CheckVitals,BloodPressureCuff,0.203624
CPR,CPR,0.856052
Tourniquet,CPR,0.822395
Tourniquet,Tourniquet,0.995271
OralAirway,ChestTube,0.647769
OralAirway,OralAirway,0.99778
ChestTube,CheckVitals,0.406113
ChestTube,BloodPressureCuff,0.288936
BloodPressureCuff,BloodPressureCuff,0.966059
CheckVitals,WrapWound,0.694031
CheckVitals,CheckVitals,0.427591
PlaceIV,PlaceIV,0.993465
CPR,BloodPressureCuff,0.693311
PlaceIV,PlaceIV,0.994349
PlaceIV,PlaceIV,0.831542
Tourniquet,CheckVitals,0.298183
Bagging,Bagging,0.986748
WrapWound,WrapWound,0.245036
CheckVitals,CheckVitals,0.420798
ChestTube,ChestTube,0.691762
ChestTube,CheckVitals,0.28487
CPR,CPR,0.968405
WrapWound,WrapWound,0.401917
Intubation,Intubation,0.222059
PlaceIV,CheckVitals,0.279813
Bagging,Bagging,0.961409
OralAirway,Bagging,0.291253
CheckVitals,CheckVitals,0.626621
CheckVitals,ChestTube,0.403715
ChestTube,ChestTube,0.288399
Tourniquet,PlaceIV,0.535429
WrapWound,Bagging,0.974074
Bagging,Bagging,0.523871
ChestTube,CheckVitals,0.341681
CPR,Tourniquet,0.539113
BloodPressureCuff,BloodPressureCuff,0.912814
WrapWound,WrapWound,0.938788
PlaceIV,ChestTube,0.511678
BloodPressureCuff,BloodPressureCuff,0.899766
Tourniquet,Tourniquet,0.978231
WrapWound,WrapWound,0.99656
Intubation,Intubation,0.521216
BloodPressureCuff,BloodPressureCuff,0.924598
Bagging,Bagging,0.85015
PlaceIV,PlaceIV,0.987052
CPR,Tourniquet,0.651222
Intubation,BloodPressureCuff,0.716382
WrapWound,WrapWound,0.781672
Tourniquet,Tourniquet,0.784925
CPR,Bagging,0.455651
WrapWound,WrapWound,0.498331
OralAirway,CheckVitals,0.488873
PlaceIV,PlaceIV,0.592156
CPR,CPR,0.766652
Tourniquet,OralAirway,0.711684
BloodPressureCuff,WrapWound,0.604442
BloodPressureCuff,BloodPressureCuff,0.981306
ChestTube,Intubation,0.346113
Intubation,Intubation,0.912921
Bagging,OralAirway,0.688754
CheckVitals,CheckVitals,0.44794
Bagging,Bagging,0.596563
Intubation,OralAirway,0.452498
Bagging,BloodPressureCuff,0.965539
OralAirway,OralAirway,0.381
BloodPressureCuff,BloodPressureCuff,0.998314
Bagging,Bagging,0.988027
CheckVitals,CheckVitals,0.709879
WrapWound,ChestTube,0.538066
CPR,CPR,0.765012
Intubation,PlaceIV,0.485957
CheckVitals,CheckVitals,0.666516
BloodPressureCuff,BloodPressureCuff,0.939192
ChestTube,ChestTube,0.651083
BloodPressureCuff,Bagging,0.408353
OralAirway,OralAirway,0.493737
CPR,CPR,0.569115
PlaceIV,PlaceIV,0.756339
Intubation,Intubation,0.906398
BloodPressureCuff,BloodPressureCuff,0.967062
CPR,CPR,0.938226
CheckVitals,ChestTube,0.465002
Tourniquet,Tourniquet,0.939767
CPR,PlaceIV,0.273764
WrapWound,WrapWound,0.495731
CPR,CPR,0.991959
WrapWound,WrapWound,0.985311
CPR,CPR,0.986883
Intubation,Intubation,0.411873
Bagging,PlaceIV,0.339758
PlaceIV,PlaceIV,0.999903
BloodPressureCuff,BloodPressureCuff,0.904838
Tourniquet,Tourniquet,0.427299
ChestTube,ChestTube,0.498274
Bagging,BloodPressureCuff,0.481729
BloodPressureCuff,Bagging,0.89319
BloodPressureCuff,BloodPressureCuff,0.588277
CPR,CPR,0.985247
PlaceIV,CheckVitals,0.40996
Tourniquet,CPR,0.415732
PlaceIV,PlaceIV,0.870312
CPR,CPR,0.985649
Tourniquet,Tourniquet,0.735179
Intubation,Intubation,0.779674
CPR,CPR,0.551363
Tourniquet,CPR,0.888337
OralAirway,PlaceIV,0.790244
CheckVitals,CheckVitals,0.887921
WrapWound,WrapWound,0.92008
BloodPressureCuff,BloodPressureCuff,0.971009
Intubation,OralAirway,0.514208
BloodPressureCuff,Bagging,0.734494
BloodPressureCuff,BloodPressureCuff,0.576604
Tourniquet,Tourniquet,0.713466
Tourniquet,BloodPressureCuff,0.752189
Bagging,Bagging,0.82979
Tourniquet,Tourniquet,0.706753
OralAirway,OralAirway,0.725357
ChestTube,ChestTube,0.688589
OralAirway,ChestTube,0.348963
CheckVitals,CheckVitals,0.566538
BloodPressureCuff,Bagging,0.920397
PlaceIV,PlaceIV,0.909993
Bagging,Bagging,0.872672
PlaceIV,PlaceIV,0.999836
CheckVitals,ChestTube,0.383828
PlaceIV,CheckVitals,0.701814
ChestTube,CheckVitals,0.516212
OralAirway,OralAirway,0.415518
WrapWound,CheckVitals,0.437598
ChestTube,ChestTube,0.438139
Tourniquet,OralAirway,0.311085
ChestTube,ChestTube,0.620231
Intubation,Intubation,0.734877
OralAirway,Tourniquet,0.246839
Intubation,ChestTube,0.554032
PlaceIV,PlaceIV,0.973898
Tourniquet,Tourniquet,0.999985
WrapWound,WrapWound,0.290826
PlaceIV,PlaceIV,0.807561
OralAirway,OralAirway,0.69771
PlaceIV,OralAirway,0.594089
CPR,CPR,0.960843
Intubation,Intubation,0.423836
CheckVitals,CheckVitals,0.691881
CPR,CPR,0.870192
CPR,Tourniquet,0.924373
CheckVitals,CheckVitals,0.675769
WrapWound,Intubation,0.859867
Bagging,Bagging,0.403669
CheckVitals,Tourniquet,0.517824
PlaceIV,PlaceIV,0.633631
PlaceIV,PlaceIV,0.480728
BloodPressureCuff,BloodPressureCuff,0.338126
Bagging,Bagging,0.93601
CPR,CPR,0.973023
ChestTube,ChestTube,0.757845
Intubation,WrapWound,0.643482
ChestTube,WrapWound,0.390049
ChestTube,ChestTube,0.518671
CheckVitals,PlaceIV,0.465502
WrapWound,WrapWound,0.902811
CheckVitals,CheckVitals,0.461865
ChestTube,Intubation,0.588881
Tourniquet,Tourniquet,0.998742
Bagging,Bagging,0.520436
OralAirway,OralAirway,0.936573
WrapWound,Intubation,0.397547
Bagging,Tourniquet,0.825524
BloodPressureCuff,BloodPressureCuff,0.976114
OralAirway,PlaceIV,0.713029
CPR,Bagging,0.771143
PlaceIV,OralAirway,0.548382
Bagging,CPR,0.911858
OralAirway,CPR,0.570914
Tourniquet,CPR,0.45743
PlaceIV,OralAirway,0.35462
Intubation,OralAirway,0.429409
WrapWound,CheckVitals,0.439434
CheckVitals,CheckVitals,0.503373
Bagging,Bagging,0.96116
Bagging,BloodPressureCuff,0.385397
WrapWound,CheckVitals,0.313194
PlaceIV,CheckVitals,0.708163
CheckVitals,Intubation,0.428954
Bagging,BloodPressureCuff,0.771809
CPR,CPR,0.626959
CPR,Tourniquet,0.557476
ChestTube,Intubation,0.322569
CheckVitals,CheckVitals,0.369778
PlaceIV,OralAirway,0.636003
Tourniquet,Tourniquet,0.509505
Tourniquet,Tourniquet,0.990139
Tourniquet,Tourniquet,0.252825
Bagging,Bagging,0.918192
ChestTube,ChestTube,0.847781
Tourniquet,Tourniquet,0.796287
Tourniquet,Tourniquet,0.998494
WrapWound,WrapWound,0.999685
Bagging,Bagging,0.580565
Bagging,Bagging,0.949635
OralAirway,OralAirway,0.386538
Bagging,PlaceIV,0.292427
CPR,CPR,0.998235
BloodPressureCuff,BloodPressureCuff,0.474761
CPR,CPR,0.998021
Bagging,Bagging,0.945086
Bagging,Bagging,0.98634
WrapWound,WrapWound,0.912613
ChestTube,PlaceIV,0.724783
Tourniquet,Tourniquet,0.439203
BloodPressureCuff,BloodPressureCuff,0.955638
WrapWound,WrapWound,0.941741
CPR,Tourniquet,0.395179
Intubation,ChestTube,0.704278
WrapWound,WrapWound,0.349702
WrapWound,WrapWound,0.696185
CheckVitals,ChestTube,0.554091
ChestTube,ChestTube,0.443028
WrapWound,WrapWound,0.291495
ChestTube,CheckVitals,0.64521
ChestTube,ChestTube,0.537092
CheckVitals,CheckVitals,0.732054
CheckVitals,CheckVitals,0.520717
WrapWound,OralAirway,0.525435
Bagging,BloodPressureCuff,0.338109
Tourniquet,Tourniquet,0.421808
OralAirway,OralAirway,0.944043
OralAirway,OralAirway,0.903891
CheckVitals,CheckVitals,0.584985
Bagging,Bagging,0.442833
CheckVitals,CheckVitals,0.590217
WrapWound,WrapWound,0.784377
BloodPressureCuff,BloodPressureCuff,0.769765
Bagging,Bagging,0.713654
ChestTube,ChestTube,0.493818
PlaceIV,PlaceIV,0.907167
Bagging,BloodPressureCuff,0.626412
OralAirway,ChestTube,0.272975
WrapWound,Intubation,0.755052
ChestTube,CheckVitals,0.568032
CheckVitals,ChestTube,0.651804
CPR,CPR,0.974787
Bagging,Bagging,0.998513
CheckVitals,Tourniquet,0.926253
BloodPressureCuff,Bagging,0.527441
OralAirway,OralAirway,0.630448
OralAirway,OralAirway,0.520067
CheckVitals,CheckVitals,0.443589
CheckVitals,CheckVitals,0.375429
ChestTube,OralAirway,0.531213
CheckVitals,ChestTube,0.644914
CheckVitals,WrapWound,0.611634
Intubation,Intubation,0.961527
PlaceIV,PlaceIV,0.746433
PlaceIV,PlaceIV,0.998587
Bagging,Bagging,0.762429
Intubation,CheckVitals,0.444701
BloodPressureCuff,BloodPressureCuff,0.998892
ChestTube,ChestTube,0.419355
ChestTube,WrapWound,0.312609
WrapWound,WrapWound,0.942829
CPR,CPR,0.987465
CPR,CPR,0.928882
CheckVitals,OralAirway,0.338302
Tourniquet,Tourniquet,0.998275
Tourniquet,CPR,0.510994
CheckVitals,CheckVitals,0.484943
WrapWound,CheckVitals,0.260854
PlaceIV,PlaceIV,0.99206
CPR,Bagging,0.904359
Bagging,Bagging,0.984109
CheckVitals,CheckVitals,0.271848
Tourniquet,BloodPressureCuff,0.618902
Bagging,OralAirway,0.700997
PlaceIV,PlaceIV,0.690423
Bagging,Bagging,0.902897
Bagging,CheckVitals,0.421253
BloodPressureCuff,BloodPressureCuff,0.983932
CheckVitals,CheckVitals,0.748468
Intubation,ChestTube,0.892431
OralAirway,ChestTube,0.557174
Bagging,CPR,0.602351
PlaceIV,PlaceIV,1
ChestTube,Bagging,0.380919
PlaceIV,PlaceIV,0.973678
CPR,CPR,0.84287
Bagging,Bagging,0.964443
PlaceIV,PlaceIV,0.997442
CheckVitals,BloodPressureCuff,0.811061
ChestTube,ChestTube,0.350328
OralAirway,OralAirway,0.942179
OralAirway,OralAirway,0.804162
CheckVitals,ChestTube,0.771772
Bagging,Bagging,0.93671
WrapWound,WrapWound,0.994082
CPR,BloodPressureCuff,0.573197
CPR,CPR,0.423147
WrapWound,Intubation,0.561269
CheckVitals,CheckVitals,0.521031
Intubation,Intubation,0.481266
Intubation,Intubation,0.90382
Bagging,Bagging,0.939413
Tourniquet,Tourniquet,0.927578
Bagging,Bagging,0.669527
CheckVitals,CheckVitals,0.868563
CheckVitals,PlaceIV,0.245626
Bagging,Bagging,0.678087
CPR,CPR,0.915128
CPR,OralAirway,0.493088
BloodPressureCuff,BloodPressureCuff,0.880064
ChestTube,ChestTube,0.610749
Intubation,Intubation,0.827859
BloodPressureCuff,BloodPressureCuff,0.581271
ChestTube,Bagging,0.876647
BloodPressureCuff,BloodPressureCuff,0.742256
ChestTube,OralAirway,0.455182
Bagging,BloodPressureCuff,0.457201
WrapWound,WrapWound,0.444601
CheckVitals,CheckVitals,0.536994
Tourniquet,CPR,0.52756
WrapWound,WrapWound,0.736319
WrapWound,WrapWound,0.456683
CheckVitals,PlaceIV,0.709886
Tourniquet,Bagging,0.498077
OralAirway,PlaceIV,0.632805
Bagging,Bagging,0.50592
CheckVitals,CheckVitals,0.64168
OralAirway,BloodPressureCuff,0.456052
CheckVitals,ChestTube,0.573112
CPR,CPR,0.958137
CPR,CPR,0.683744
Intubation,Intubation,0.780924
Tourniquet,Tourniquet,0.511209
PlaceIV,CheckVitals,0.455047
Bagging,Bagging,0.996838
ChestTube,ChestTube,0.988051
ChestTube,PlaceIV,0.682004
Bagging,BloodPressureCuff,0.385292
WrapWound,PlaceIV,0.390429
Tourniquet,Tourniquet,0.707779
BloodPressureCuff,OralAirway,0.438816
Bagging,Bagging,0.999376
CheckVitals,BloodPressureCuff,0.851727
ChestTube,CheckVitals,0.798823
CPR,CPR,0.839316
CheckVitals,Tourniquet,0.457293
CheckVitals,CheckVitals,0.588024
ChestTube,PlaceIV,0.318357
ChestTube,ChestTube,0.399885
CheckVitals,CheckVitals,0.406795
Bagging,PlaceIV,0.31423
CPR,Bagging,0.553668
OralAirway,OralAirway,0.64694
WrapWound,Intubation,0.328111
OralAirway,OralAirway,0.987961
Intubation,ChestTube,0.464669
OralAirway,OralAirway,0.676621
CheckVitals,CheckVitals,0.672623
Bagging,Bagging,0.422338
Tourniquet,CPR,0.811838
WrapWound,WrapWound,0.41929
WrapWound,CheckVitals,0.463538
WrapWound,OralAirway,0.457171
ChestTube,ChestTube,0.736124
ChestTube,CheckVitals,0.436681
Intubation,PlaceIV,0.277935
PlaceIV,CheckVitals,0.350846
PlaceIV,PlaceIV,0.455965
OralAirway,Intubation,0.34204
OralAirway,OralAirway,0.378176
Tourniquet,Tourniquet,0.351269
CheckVitals,ChestTube,0.592371
Bagging,Intubation,0.336579
CheckVitals,PlaceIV,0.321851
PlaceIV,PlaceIV,0.618605
PlaceIV,PlaceIV,0.618426
Bagging,Bagging,0.915491
ChestTube,ChestTube,0.982464
CheckVitals,Intubation,0.412726
Tourniquet,Tourniquet,0.861134
CPR,Intubation,0.516769
WrapWound,WrapWound,0.677184
PlaceIV,CheckVitals,0.765351
CheckVitals,ChestTube,0.554726
CheckVitals,CheckVitals,0.491548
CheckVitals,Intubation,0.662778
Bagging,Bagging,0.993859
ChestTube,ChestTube,0.495681
WrapWound,CheckVitals,0.240256
CPR,CPR,0.532094
CheckVitals,CheckVitals,0.668794
PlaceIV,PlaceIV,0.945661
Tourniquet,PlaceIV,0.859456
WrapWound,CheckVitals,0.457814
CPR,CPR,0.925446
WrapWound,WrapWound,0.605676
OralAirway,OralAirway,0.712325
Tourniquet,Tourniquet,0.724666
BloodPressureCuff,Intubation,0.840249
ChestTube,Intubation,0.340576
PlaceIV,PlaceIV,0.997966
OralAirway,OralAirway,0.421522
Tourniquet,Tourniquet,0.997733
CPR,CPR,0.997496
BloodPressureCuff,OralAirway,0.236646
BloodPressureCuff,BloodPressureCuff,0.952281
Intubation,Intubation,0.650776
PlaceIV,PlaceIV,0.943023
Bagging,Bagging,0.802397
CheckVitals,PlaceIV,0.304771
Intubation,ChestTube,0.357593
PlaceIV,OralAirway,0.380902
WrapWound,WrapWound,0.982241
CPR,CPR,0.910074
WrapWound,OralAirway,0.661932
WrapWound,WrapWound,0.98793
OralAirway,OralAirway,0.952864
OralAirway,WrapWound,0.950202
Intubation,Intubation,0.951348
CPR,CheckVitals,0.287547
Bagging,Bagging,0.670838
OralAirway,OralAirway,0.769082
OralAirway,OralAirway,0.588954
PlaceIV,PlaceIV,0.891003
Bagging,Bagging,0.989661
ChestTube,ChestTube,0.482727
Bagging,Bagging,0.999561
Tourniquet,Tourniquet,0.470219
OralAirway,OralAirway,0.438837
CheckVitals,CheckVitals,0.621201
Intubation,OralAirway,0.754661
Intubation,Tourniquet,0.333767
Tourniquet,Bagging,0.322921
CheckVitals,CheckVitals,0.279043
BloodPressureCuff,Bagging,0.783564
CPR,CPR,0.982574
CPR,CPR,0.320841
CPR,CPR,0.686462
CPR,CPR,0.715908
WrapWound,WrapWound,0.481597
Bagging,Bagging,0.942652
PlaceIV,PlaceIV,0.70523
CPR,BloodPressureCuff,0.282662
CheckVitals,CheckVitals,0.698597
BloodPressureCuff,BloodPressureCuff,0.460578
OralAirway,OralAirway,0.623798
ChestTube,CheckVitals,0.528635
BloodPressureCuff,BloodPressureCuff,0.628849
CheckVitals,ChestTube,0.538835
BloodPressureCuff,BloodPressureCuff,0.841449
WrapWound,WrapWound,0.461976
Intubation,Intubation,0.425099
BloodPressureCuff,BloodPressureCuff,0.277262
Tourniquet,Tourniquet,0.745307
Bagging,Bagging,0.96174
WrapWound,CheckVitals,0.734666
Bagging,Bagging,0.94057
ChestTube,ChestTube,0.493129
Bagging,Bagging,0.95014
Intubation,Intubation,0.40693
Tourniquet,Bagging,0.856107
WrapWound,WrapWound,0.736528
BloodPressureCuff,BloodPressureCuff,0.997447
WrapWound,CheckVitals,0.394983
CPR,CPR,0.709483
Bagging,Bagging,0.995608
PlaceIV,OralAirway,0.312847
CheckVitals,CheckVitals,0.30045
Intubation,CheckVitals,0.781023
Intubation,Bagging,0.575525
WrapWound,WrapWound,0.974463
ChestTube,Intubation,0.583394
WrapWound,OralAirway,0.556176
Tourniquet,Tourniquet,0.993636
Intubation,Intubation,0.820138
ChestTube,ChestTube,0.691376
OralAirway,OralAirway,0.878641
Tourniquet,Tourniquet,0.829404
Bagging,Bagging,0.980196
ChestTube,CheckVitals,0.425027
CheckVitals,CheckVitals,0.505847
Tourniquet,Tourniquet,0.959956
CheckVitals,CheckVitals,0.271434
ChestTube,ChestTube,0.630522
PlaceIV,OralAirway,0.527575
CPR,CPR,0.770964
Bagging,Bagging,0.692743
ChestTube,CheckVitals,0.595821
Bagging,Bagging,0.993414
WrapWound,WrapWound,0.925063
Intubation,OralAirway,0.69717
ChestTube,CheckVitals,0.461055
CPR,Bagging,0.563719
CheckVitals,Intubation,0.700241
BloodPressureCuff,BloodPressureCuff,0.628202
OralAirway,CheckVitals,0.398341
CPR,OralAirway,0.375642
Tourniquet,CheckVitals,0.315939
ChestTube,OralAirway,0.309835
OralAirway,OralAirway,0.309401
Tourniquet,CPR,0.92675
Intubation,Intubation,0.315848
CPR,CPR,0.99946
OralAirway,PlaceIV,0.916417
Intubation,CheckVitals,0.350754
ChestTube,ChestTube,0.851404
Tourniquet,Tourniquet,0.982257
Bagging,Bagging,0.959407
PlaceIV,PlaceIV,0.541583
Intubation,CheckVitals,0.524151
CPR,PlaceIV,0.439868
WrapWound,CheckVitals,0.488657
Tourniquet,CPR,0.674397
PlaceIV,ChestTube,0.380775
CheckVitals,CheckVitals,0.688797
WrapWound,WrapWound,0.569853
ChestTube,ChestTube,0.31742
Bagging,Bagging,0.996555
BloodPressureCuff,Bagging,0.988937
Intubation,Intubation,0.503388
Intubation,BloodPressureCuff,0.24609
OralAirway,OralAirway,0.946317
Tourniquet,WrapWound,0.428196
BloodPressureCuff,OralAirway,0.745555
ChestTube,ChestTube,0.680453
ChestTube,CheckVitals,0.718648
OralAirway,PlaceIV,0.46319
Intubation,Intubation,0.434873
CheckVitals,CheckVitals,0.388468
CPR,CPR,0.934811
BloodPressureCuff,BloodPressureCuff,0.922981
CheckVitals,CPR,0.631545
BloodPressureCuff,BloodPressureCuff,0.998757
OralAirway,OralAirway,0.842817
OralAirway,Intubation,0.358172
Tourniquet,PlaceIV,0.972424
CPR,CPR,0.721424
CheckVitals,CheckVitals,0.623165
CheckVitals,ChestTube,0.246254
BloodPressureCuff,Tourniquet,0.53623
Intubation,Intubation,0.867026
CPR,CPR,0.180089
CPR,CPR,0.95321
BloodPressureCuff,BloodPressureCuff,0.545276
OralAirway,PlaceIV,0.365192
CPR,CPR,0.827293
Tourniquet,Tourniquet,0.920508
OralAirway,OralAirway,0.874186
Bagging,Bagging,0.881716
CPR,CPR,0.873424
CPR,CPR,0.583
CPR,CPR,0.981724
ChestTube,Intubation,0.502947
Tourniquet,Tourniquet,0.777499
Bagging,BloodPressureCuff,0.477139
CPR,CPR,0.485265
WrapWound,CPR,0.33516
PlaceIV,PlaceIV,0.999489
Intubation,Intubation,0.693317
Tourniquet,Tourniquet,0.616719
Tourniquet,CPR,0.509523
PlaceIV,PlaceIV,0.684579
Bagging,Bagging,0.972222
Bagging,OralAirway,0.847464
CPR,CPR,0.903454
Tourniquet,Bagging,0.401779
PlaceIV,PlaceIV,0.942296
Bagging,Bagging,0.791035
Tourniquet,Bagging,0.570387
CPR,CPR,0.999708
WrapWound,WrapWound,0.752102
WrapWound,WrapWound,0.426605
CheckVitals,CheckVitals,0.307963
CheckVitals,PlaceIV,0.568017
CPR,CPR,0.262759
CheckVitals,CheckVitals,0.534976
BloodPressureCuff,BloodPressureCuff,0.430434
Bagging,CPR,0.371659
Bagging,Bagging,0.936268
CheckVitals,BloodPressureCuff,0.312758
WrapWound,WrapWound,0.621673
WrapWound,WrapWound,0.87663
PlaceIV,PlaceIV,0.953751
CPR,CPR,0.795933
BloodPressureCuff,BloodPressureCuff,0.9996
PlaceIV,ChestTube,0.378871
WrapWound,WrapWound,0.574411
OralAirway,OralAirway,0.925029
Bagging,CPR,0.888327
Intubation,WrapWound,0.696726
BloodPressureCuff,BloodPressureCuff,0.914451
WrapWound,WrapWound,0.620843
WrapWound,CheckVitals,0.659905
Bagging,Intubation,0.346741
WrapWound,WrapWound,0.585784
CheckVitals,ChestTube,0.457259
CPR,Tourniquet,0.729148
CPR,CPR,0.721581
Bagging,Bagging,0.723449
WrapWound,Tourniquet,0.665974
PlaceIV,OralAirway,0.394405
BloodPressureCuff,BloodPressureCuff,0.600089
ChestTube,ChestTube,0.916424
OralAirway,ChestTube,0.285727
CheckVitals,CheckVitals,0.58496
Intubation,Intubation,0.648756
CPR,Bagging,0.469244
PlaceIV,PlaceIV,0.873698
Bagging,Bagging,0.969791
Intubation,PlaceIV,0.384949
BloodPressureCuff,PlaceIV,0.328985
CPR,CPR,0.851863
PlaceIV,PlaceIV,0.924197
OralAirway,OralAirway,0.305031
Bagging,Bagging,0.954624
PlaceIV,PlaceIV,0.999934
WrapWound,WrapWound,0.947154
WrapWound,WrapWound,0.617475
PlaceIV,PlaceIV,0.835864
BloodPressureCuff,Bagging,0.594365
WrapWound,OralAirway,0.387495
OralAirway,OralAirway,0.909668
Tourniquet,Tourniquet,0.949226
Intubation,PlaceIV,0.774047
CheckVitals,WrapWound,0.390236
Intubation,ChestTube,0.586465
CPR,Tourniquet,0.675546
CheckVitals,CheckVitals,0.559063
Bagging,Bagging,0.666357
WrapWound,WrapWound,0.959022
Bagging,Bagging,0.911338
CPR,CPR,0.664349
Tourniquet,Tourniquet,0.798182
WrapWound,OralAirway,0.386891
PlaceIV,PlaceIV,0.999266
WrapWound,WrapWound,0.611537
ChestTube,ChestTube,0.411852
BloodPressureCuff,BloodPressureCuff,0.951062
